subject,list,item,input,output,study,recall,repeat,intrusion,task,category,period,category_input
21,15,DUKE,11,n/a,true,false,0,false,1,COLLEGES,1,1
21,15,ARCHAEOLOGY,12,4,true,true,0,false,1,SCIENCES,1,1
21,15,BANJO,13,n/a,true,false,0,false,1,MUSICAL INSTRUMENTS,1,1
21,15,PLOW,14,n/a,true,false,0,false,1,GARDEN TOOLS,1,1
21,15,SUEDE,15,n/a,true,false,0,false,1,FABRICS,1,1
21,15,COD,16,n/a,true,false,0,false,1,FISH,1,1
21,15,JITTERBUG,17,n/a,true,false,0,false,1,DANCES,1,1
21,15,MIXER,18,n/a,true,false,0,false,1,KITCHEN TOOLS,1,1
21,15,ELK,19,8,true,true,0,false,1,FOUR-FOOTED ANIMALS,1,1
21,15,PHYSICIST,20,5,true,true,0,false,1,OCCUPATIONS,1,1
21,15,LIGHTNING,21,7,true,true,0,false,1,WEATHER TERMS,1,1
21,15,TICK,22,n/a,true,false,0,false,1,INSECTS,1,1
21,15,CROWBAR,23,2,true,true,0,false,1,CARPENTRY TOOLS,1,1
21,15,COAT,24,3,true,true,0,false,1,CLOTHES,1,1
21,15,BOXERS,n/a,10,false,true,0,true,1,n/a,n/a,0
21,16,HYACINTH,1,3,true,true,0,false,1,FLOWERS,1,1
21,16,HORSEBACK RIDING,2,4,true,true,0,false,1,SPORTS,1,1
21,16,NEON,3,6,true,true,0,false,1,CHEMICAL ELEMENTS,1,1
21,16,TUBA,4,7,true,true,0,false,1,MUSICAL INSTRUMENTS,1,1
21,16,STEPHEN,5,n/a,true,false,0,false,1,BOY NAMES,1,1
21,16,MEGAN,6,n/a,true,false,0,false,1,GIRL NAMES,1,1
21,16,SWITZERLAND,7,n/a,true,false,0,false,1,COUNTRIES,1,1
21,16,FOX,8,12,true,true,0,false,1,FOUR-FOOTED ANIMALS,1,1
21,16,FLEECE,9,n/a,true,false,0,false,1,FABRICS,1,1
21,16,BUNGALOW,10,8,true,true,0,false,1,DWELLINGS,1,1
21,16,ACTION FIGURES,11,n/a,true,false,0,false,1,TOYS,1,1
21,16,TANGO,12,n/a,true,false,0,false,1,DANCES,1,1
21,16,BUSINESSPERSON,13,5,true,true,0,false,1,OCCUPATIONS,1,1
21,16,CORNELL,14,9,true,true,0,false,1,COLLEGES,1,1
21,16,MOTORBOAT,15,10,true,true,0,false,1,SHIPS,1,1
21,16,CAULIFLOWER,16,n/a,true,false,0,false,1,VEGETABLES,1,1
21,16,OCEANOGRAPHY,17,11,true,true,0,false,1,SCIENCES,1,1
21,16,TUNA,18,n/a,true,false,0,false,1,FISH,1,1
21,16,LEVEL,19,n/a,true,false,0,false,1,CARPENTRY TOOLS,1,1
21,16,COMIC BOOK,20,n/a,true,false,0,false,1,READING MATERIALS,1,1
21,16,HERBS,21,n/a,true,false,0,false,1,SEASONINGS,1,1
21,16,SOIL,22,n/a,true,false,0,false,1,GARDEN TOOLS,1,1
21,16,VULTURE,23,1,true,true,0,false,1,BIRDS,1,1
21,16,SEA,24,2,true,true,0,false,1,GEOGRAPHY TERMS,1,1
21,17,LINDA,1,4,true,true,0,false,3,GIRL NAMES,1,1
21,17,PEAS,2,n/a,true,false,0,false,3,VEGETABLES,2,1
21,17,LEMONADE,3,7,true,true,0,false,3,BEVERAGES,3,1
21,17,DANIELLE,4,n/a,true,false,0,false,3,GIRL NAMES,1,2
21,17,ZUCCHINI,5,n/a,true,false,0,false,3,VEGETABLES,2,2
21,17,SODA,6,n/a,true,false,0,false,3,BEVERAGES,3,2
21,17,ASPARAGUS,7,n/a,true,false,0,false,3,VEGETABLES,2,3
21,17,COURTNEY,8,n/a,true,false,0,false,3,GIRL NAMES,1,3
21,17,FRUIT PUNCH,9,n/a,true,false,0,false,3,BEVERAGES,3,3
21,17,CUCUMBER,10,n/a,true,false,0,false,3,VEGETABLES,2,4
21,17,JOAN,11,5,true,true,0,false,3,GIRL NAMES,1,4
21,17,APPLE JUICE,12,n/a,true,false,0,false,3,BEVERAGES,3,4
21,17,GREEN BEAN,13,n/a,true,false,0,false,3,VEGETABLES,2,5
21,17,EMILY,14,1,true,true,0,false,3,GIRL NAMES,1,5
21,17,COFFEE,15,n/a,true,false,0,false,3,BEVERAGES,3,5
21,17,REBECCA,16,3,true,true,0,false,3,GIRL NAMES,1,6
21,17,TURNIP,17,n/a,true,false,0,false,3,VEGETABLES,2,6
21,17,GINGER ALE,18,n/a,true,false,0,false,3,BEVERAGES,3,6
21,17,BARBARA,19,n/a,true,false,0,false,3,GIRL NAMES,1,7
21,17,MILK,20,n/a,true,false,0,false,3,BEVERAGES,3,7
21,17,BEETS,21,6,true,true,0,false,3,VEGETABLES,2,7
21,17,ICED TEA,22,n/a,true,false,0,false,3,BEVERAGES,3,8
21,17,SPINACH,23,n/a,true,false,0,false,3,VEGETABLES,2,8
21,17,AMY,24,2,true,true,0,false,3,GIRL NAMES,1,8
21,17,FRUIT JUICE,n/a,8,false,true,0,true,3,n/a,n/a,0
21,18,AGE,1,10,true,true,0,false,2,UNITS OF TIME,1,1
21,18,PUNK,2,n/a,true,false,0,false,2,MUSIC STYLES,1,1
21,18,MAUVE,3,2,true,true,0,false,2,COLORS,1,1
21,18,FORTNIGHT,4,n/a,true,false,0,false,2,UNITS OF TIME,1,2
21,18,CHARTREUSE,5,n/a,true,false,0,false,2,COLORS,1,2
21,18,SKA,6,6,true,true,0,false,2,MUSIC STYLES,1,2
21,18,MILLISECOND,7,n/a,true,false,0,false,2,UNITS OF TIME,1,3
21,18,TAN,8,n/a,true,false,0,false,2,COLORS,1,3
21,18,POP,9,n/a,true,false,0,false,2,MUSIC STYLES,1,3
21,18,INDIGO,10,n/a,true,false,0,false,2,COLORS,1,4
21,18,SOUL,11,n/a,true,false,0,false,2,MUSIC STYLES,1,4
21,18,GENERATION,12,n/a,true,false,0,false,2,UNITS OF TIME,1,4
21,18,OPERA,13,n/a,true,false,0,false,2,MUSIC STYLES,1,5
21,18,WEEK,14,n/a,true,false,0,false,2,UNITS OF TIME,1,5
21,18,TURQUOISE,15,n/a,true,false,0,false,2,COLORS,1,5
21,18,EON,16,8,true,true,0,false,2,UNITS OF TIME,1,6
21,18,TECHNO,17,5,true,true,0,false,2,MUSIC STYLES,1,6
21,18,MAROON,18,n/a,true,false,0,false,2,COLORS,1,6
21,18,BLUES,19,4,true,true,0,false,2,MUSIC STYLES,1,7
21,18,GRAY,20,n/a,true,false,0,false,2,COLORS,1,7
21,18,CENTURY,21,3,true,true,0,false,2,UNITS OF TIME,1,7
21,18,MAGENTA,22,9,true,true,0,false,2,COLORS,1,8
21,18,CLASSIC ROCK,23,7,true,true,0,false,2,MUSIC STYLES,1,8
21,18,EPOCH,24,1,true,true,0,false,2,UNITS OF TIME,1,8
21,19,PORCH,1,n/a,true,false,0,false,3,BUILDING PARTS,3,1
21,19,KITE,2,3,true,true,0,false,3,TOYS,1,1
21,19,SWAN,3,n/a,true,false,0,false,3,BIRDS,2,1
21,19,ARMY MEN,4,1,true,true,0,false,3,TOYS,1,2
21,19,OWL,5,n/a,true,false,0,false,3,BIRDS,2,2
21,19,LOBBY,6,n/a,true,false,0,false,3,BUILDING PARTS,3,2
21,19,MOCKINGBIRD,7,n/a,true,false,0,false,3,BIRDS,2,3
21,19,BALL,8,n/a,true,false,0,false,3,TOYS,1,3
21,19,RAFTERS,9,11,true,true,0,false,3,BUILDING PARTS,3,3
21,19,SEAGULL,10,7,true,true,0,false,3,BIRDS,2,4
21,19,LEGOS,11,n/a,true,false,0,false,3,TOYS,1,4
21,19,FLOOR,12,12,true,true,0,false,3,BUILDING PARTS,3,4
21,19,FALCON,13,8,true,true,0,false,3,BIRDS,2,5
21,19,WALLS,14,9,true,true,0,false,3,BUILDING PARTS,3,5
21,19,RATTLE,15,n/a,true,false,0,false,3,TOYS,1,5
21,19,BLACKBIRD,16,6,true,true,0,false,3,BIRDS,2,6
21,19,STUFFED ANIMAL,17,n/a,true,false,0,false,3,TOYS,1,6
21,19,ELEVATOR,18,n/a,true,false,0,false,3,BUILDING PARTS,3,6
21,19,WATER PISTOL,19,n/a,true,false,0,false,3,TOYS,1,7
21,19,DUCK,20,n/a,true,false,0,false,3,BIRDS,2,7
21,19,CEILING,21,10,true,true,0,false,3,BUILDING PARTS,3,7
21,19,NINTENDO,22,2,true,true,0,false,3,TOYS,1,8
21,19,CELLAR,23,n/a,true,false,0,false,3,BUILDING PARTS,3,8
21,19,CROW,24,5,true,true,0,false,3,BIRDS,2,8
21,19,HUMMINGBIRD,n/a,4,false,true,0,true,3,n/a,n/a,0
21,20,GARY,1,8,true,true,0,false,2,BOY NAMES,1,1
21,20,SUBARU,2,12,true,true,0,false,2,CAR MAKES,1,1
21,20,KENTUCKY,3,4,true,true,0,false,2,STATES,1,1
21,20,SATURN,4,10,true,true,0,false,2,CAR MAKES,1,2
21,20,VERMONT,5,2,true,true,0,false,2,STATES,1,2
21,20,LARRY,6,9,true,true,0,false,2,BOY NAMES,1,2
21,20,MITSUBISHI,7,15,true,true,0,false,2,CAR MAKES,1,3
21,20,ALABAMA,8,n/a,true,false,0,false,2,STATES,1,3
21,20,TYLER,9,n/a,true,false,0,false,2,BOY NAMES,1,3
21,20,LAMBORGHINI,10,11,true,true,0,false,2,CAR MAKES,1,4
21,20,MICHAEL,11,n/a,true,false,0,false,2,BOY NAMES,1,4
21,20,WISCONSIN,12,1,true,true,0,false,2,STATES,1,4
21,20,ZACH,13,5,true,true,0,false,2,BOY NAMES,1,5
21,20,MASSACHUSETTS,14,13,true,true,0,false,2,STATES,1,5
21,20,NISSAN,15,n/a,true,false,0,false,2,CAR MAKES,1,5
21,20,KANSAS,16,n/a,true,false,0,false,2,STATES,1,6
21,20,CADILLAC,17,n/a,true,false,0,false,2,CAR MAKES,1,6
21,20,PHIL,18,n/a,true,false,0,false,2,BOY NAMES,1,6
21,20,IOWA,19,14,true,true,0,false,2,STATES,1,7
21,20,PETER,20,6,true,true,0,false,2,BOY NAMES,1,7
21,20,SAAB,21,n/a,true,false,0,false,2,CAR MAKES,1,7
21,20,GEORGIA,22,3,true,true,0,false,2,STATES,1,8
21,20,AUDI,23,n/a,true,false,0,false,2,CAR MAKES,1,8
21,20,JUSTIN,24,7,true,true,0,false,2,BOY NAMES,1,8
21,21,ANDREW,1,n/a,true,false,0,false,1,BOY NAMES,1,1
21,21,LINDSAY,2,n/a,true,false,0,false,1,GIRL NAMES,1,1
21,21,WOODPECKER,3,11,true,true,0,false,1,BIRDS,1,1
21,21,TEXTBOOK,4,12,true,true,0,false,1,READING MATERIALS,1,1
21,21,CAMEL,5,n/a,true,false,0,false,1,FOUR-FOOTED ANIMALS,1,1
21,21,DENIM,6,4,true,true,0,false,1,FABRICS,1,1
21,21,MEASURING CUP,7,n/a,true,false,0,false,1,KITCHEN TOOLS,1,1
21,21,BOARD GAME,8,6,true,true,0,false,1,TOYS,1,1
21,21,SOUTH DAKOTA,9,7,true,true,0,false,1,STATES,1,1
21,21,COFFEE TABLE,10,5,true,true,0,false,1,FURNITURE WORDS,1,1
21,21,NURSE,11,n/a,true,false,0,false,1,OCCUPATIONS,1,1
21,21,CABBAGE,12,n/a,true,false,0,false,1,VEGETABLES,1,1
21,21,LOYOLA,13,13,true,true,0,false,1,COLLEGES,1,1
21,21,HARPSICHORD,14,8,true,true,0,false,1,MUSICAL INSTRUMENTS,1,1
21,21,SHACK,15,10,true,true,0,false,1,DWELLINGS,1,1
21,21,GLADIOLA,16,n/a,true,false,0,false,1,FLOWERS,1,1
21,21,BALLET,17,n/a,true,false,0,false,1,DANCES,1,1
21,21,THUNDER,18,n/a,true,false,0,false,1,WEATHER TERMS,1,1
21,21,CROSS COUNTRY,19,n/a,true,false,0,false,1,SPORTS,1,1
21,21,HORNET,20,9,true,true,0,false,1,INSECTS,1,1
21,21,SANDER,21,2,true,true,0,false,1,CARPENTRY TOOLS,1,1
21,21,SAN DIEGO,22,3,true,true,0,false,1,CITIES,1,1
21,21,ARGON,23,n/a,true,false,0,false,1,CHEMICAL ELEMENTS,1,1
21,21,SCHOONER,24,1,true,true,0,false,1,SHIPS,1,1
21,22,ESSAY,1,n/a,true,false,0,false,1,READING MATERIALS,1,1
21,22,MOSQUITO,2,13,true,true,0,false,1,INSECTS,1,1
21,22,HAWK,3,14,true,true,0,false,1,BIRDS,1,1
21,22,POT,4,n/a,true,false,0,false,1,KITCHEN TOOLS,1,1
21,22,TROUSERS,5,6,true,true,0,false,1,CLOTHES,1,1
21,22,RACQUETBALL,6,n/a,true,false,0,false,1,SPORTS,1,1
21,22,KIM,7,n/a,true,false,0,false,1,GIRL NAMES,1,1
21,22,LIZARD,8,12,true,true,0,false,1,FOUR-FOOTED ANIMALS,1,1
21,22,EARTHQUAKE,9,n/a,true,false,0,false,1,WEATHER TERMS,1,1
21,22,DINGHY,10,n/a,true,false,0,false,1,SHIPS,1,1
21,22,MARBLES,11,8,true,true,0,false,1,TOYS,1,1
21,22,PLIERS,12,9,true,true,0,false,1,CARPENTRY TOOLS,1,1
21,22,RYAN,13,7,true,true,0,false,1,BOY NAMES,1,1
21,22,NIGHTSTAND,14,n/a,true,false,0,false,1,FURNITURE WORDS,1,1
21,22,VIOLIN,15,11,true,true,0,false,1,MUSICAL INSTRUMENTS,1,1
21,22,LEATHER,16,n/a,true,false,0,false,1,FABRICS,1,1
21,22,MANGO,17,n/a,true,false,0,false,1,FRUIT,1,1
21,22,CELERY,18,10,true,true,0,false,1,VEGETABLES,1,1
21,22,RIDGE,19,n/a,true,false,0,false,1,GEOGRAPHY TERMS,1,1
21,22,UCLA,20,5,true,true,0,false,1,COLLEGES,1,1
21,22,CONDOMINIUM,21,1,true,true,0,false,1,DWELLINGS,1,1
21,22,ELECTRIC SLIDE,22,2,true,true,0,false,1,DANCES,1,1
21,22,FLOUNDER,23,4,true,true,0,false,1,FISH,1,1
21,22,JANITOR,24,3,true,true,0,false,1,OCCUPATIONS,1,1
21,23,GERANIUM,1,6,true,true,0,false,2,FLOWERS,1,1
21,23,DRESSER,2,3,true,true,0,false,2,FURNITURE WORDS,1,1
21,23,MEASURING TAPE,3,8,true,true,0,false,2,CARPENTRY TOOLS,1,1
21,23,ORCHID,4,n/a,true,false,0,false,2,FLOWERS,1,2
21,23,LOVESEAT,5,n/a,true,false,0,false,2,FURNITURE WORDS,1,2
21,23,CHISEL,6,n/a,true,false,0,false,2,CARPENTRY TOOLS,1,2
21,23,POPPY,7,n/a,true,false,0,false,2,FLOWERS,1,3
21,23,BOOKCASE,8,n/a,true,false,0,false,2,FURNITURE WORDS,1,3
21,23,TAPE MEASURE,9,9,true,true,0,false,2,CARPENTRY TOOLS,1,3
21,23,PEONY,10,n/a,true,false,0,false,2,FLOWERS,1,4
21,23,AXE,11,n/a,true,false,0,false,2,CARPENTRY TOOLS,1,4
21,23,DESK,12,n/a,true,false,0,false,2,FURNITURE WORDS,1,4
21,23,SCREWDRIVER,13,7,true,true,0,false,2,CARPENTRY TOOLS,1,5
21,23,DIVAN,14,n/a,true,false,0,false,2,FURNITURE WORDS,1,5
21,23,MARIGOLD,15,n/a,true,false,0,false,2,FLOWERS,1,5
21,23,BUREAU,16,n/a,true,false,0,false,2,FURNITURE WORDS,1,6
21,23,BOLT,17,n/a,true,false,0,false,2,CARPENTRY TOOLS,1,6
21,23,GARDENIA,18,5,true,true,0,false,2,FLOWERS,1,6
21,23,STOOL,19,n/a,true,false,0,false,2,FURNITURE WORDS,1,7
21,23,CHRYSANTHEMUM,20,4,true,true,0,false,2,FLOWERS,1,7
21,23,NAIL GUN,21,10,true,true,0,false,2,CARPENTRY TOOLS,1,7
21,23,CARNATION,22,n/a,true,false,0,false,2,FLOWERS,1,8
21,23,WRENCH,23,1,true,true,0,false,2,CARPENTRY TOOLS,1,8
21,23,ARMOIRE,24,2,true,true,0,false,2,FURNITURE WORDS,1,8
21,23,DANDELION,n/a,11,false,true,0,true,2,n/a,n/a,0
21,24,EAR,1,12,true,true,0,false,3,BODY PARTS,2,1
21,24,CORNET,2,3,true,true,0,false,3,MUSICAL INSTRUMENTS,1,1
21,24,CARP,3,n/a,true,false,0,false,3,FISH,3,1
21,24,HARP,4,n/a,true,false,0,false,3,MUSICAL INSTRUMENTS,1,2
21,24,KNEE,5,10,true,true,0,false,3,BODY PARTS,2,2
21,24,BLOWFISH,6,n/a,true,false,0,false,3,FISH,3,2
21,24,NECK,7,8,true,true,0,false,3,BODY PARTS,2,3
21,24,SHARK,8,n/a,true,false,0,false,3,FISH,3,3
21,24,TAMBOURINE,9,n/a,true,false,0,false,3,MUSICAL INSTRUMENTS,1,3
21,24,FACE,10,7,true,true,0,false,3,BODY PARTS,2,4
21,24,GOLDFISH,11,16,true,true,0,false,3,FISH,3,4
21,24,XYLOPHONE,12,n/a,true,false,0,false,3,MUSICAL INSTRUMENTS,1,4
21,24,SHOULDER,13,9,true,true,0,false,3,BODY PARTS,2,5
21,24,PERCH,14,n/a,true,false,0,false,3,FISH,3,5
21,24,SAXOPHONE,15,5,true,true,0,false,3,MUSICAL INSTRUMENTS,1,5
21,24,STOMACH,16,13,true,true,0,false,3,BODY PARTS,2,6
21,24,CATFISH,17,14,true,true,0,false,3,FISH,3,6
21,24,CELLO,18,2,true,true,0,false,3,MUSICAL INSTRUMENTS,1,6
21,24,HALIBUT,19,15,true,true,0,false,3,FISH,3,7
21,24,LIPS,20,6,true,true,0,false,3,BODY PARTS,2,7
21,24,FIDDLE,21,4,true,true,0,false,3,MUSICAL INSTRUMENTS,1,7
21,24,RAINBOW TROUT,22,n/a,true,false,0,false,3,FISH,3,8
21,24,CLARINET,23,1,true,true,0,false,3,MUSICAL INSTRUMENTS,1,8
21,24,TORSO,24,11,true,true,0,false,3,BODY PARTS,2,8
21,24,SARDINE,n/a,17,false,true,0,true,3,n/a,n/a,0
21,25,ENCYCLOPEDIA,1,10,true,true,0,false,2,READING MATERIALS,1,1
21,25,MONK,2,7,true,true,0,false,2,MEMBERS OF THE CLERGY,1,1
21,25,MOSQUE,3,8,true,true,0,false,2,RELIGIOUS BUILDINGS,1,1
21,25,PAMPHLET,4,11,true,true,0,false,2,READING MATERIALS,1,2
21,25,NUN,5,6,true,true,0,false,2,MEMBERS OF THE CLERGY,1,2
21,25,TABERNACLE,6,9,true,true,0,false,2,RELIGIOUS BUILDINGS,1,2
21,25,PARSON,7,n/a,true,false,0,false,2,MEMBERS OF THE CLERGY,1,3
21,25,LEAFLET,8,12,true,true,0,false,2,READING MATERIALS,1,3
21,25,SHRINE,9,3,true,true,0,false,2,RELIGIOUS BUILDINGS,1,3
21,25,VICAR,10,5,true,true,0,false,2,MEMBERS OF THE CLERGY,1,4
21,25,REPORT,11,n/a,true,false,0,false,2,READING MATERIALS,1,4
21,25,CHAPEL,12,n/a,true,false,0,false,2,RELIGIOUS BUILDINGS,1,4
21,25,EDITORIAL,13,14,true,true,0,false,2,READING MATERIALS,1,5
21,25,ABBOT,14,4,true,true,0,false,2,MEMBERS OF THE CLERGY,1,5
21,25,CATHEDRAL,15,n/a,true,false,0,false,2,RELIGIOUS BUILDINGS,1,5
21,25,DIGEST,16,n/a,true,false,0,false,2,READING MATERIALS,1,6
21,25,FRIAR,17,n/a,true,false,0,false,2,MEMBERS OF THE CLERGY,1,6
21,25,BASILICA,18,n/a,true,false,0,false,2,RELIGIOUS BUILDINGS,1,6
21,25,BULLETIN,19,n/a,true,false,0,false,2,READING MATERIALS,1,7
21,25,MINISTER,20,n/a,true,false,0,false,2,MEMBERS OF THE CLERGY,1,7
21,25,CONVENT,21,n/a,true,false,0,false,2,RELIGIOUS BUILDINGS,1,7
21,25,ARCHBISHOP,22,2,true,true,0,false,2,MEMBERS OF THE CLERGY,1,8
21,25,PAPER,23,13,true,true,0,false,2,READING MATERIALS,1,8
21,25,SANCTUARY,24,1,true,true,0,false,2,RELIGIOUS BUILDINGS,1,8
21,26,MATHEMATICS,1,10,true,true,0,false,2,SCIENCES,1,1
21,26,EUCALYPTUS,2,n/a,true,false,0,false,2,TREES,1,1
21,26,ACCOUNTANT,3,n/a,true,false,0,false,2,OCCUPATIONS,1,1
21,26,MAPLE,4,8,true,true,0,false,2,TREES,1,2
21,26,PHARMACIST,5,7,true,true,0,false,2,OCCUPATIONS,1,2
21,26,GEOLOGY,6,n/a,true,false,0,false,2,SCIENCES,1,2
21,26,EVERGREEN,7,9,true,true,0,false,2,TREES,1,3
21,26,PLUMBER,8,n/a,true,false,0,false,2,OCCUPATIONS,1,3
21,26,SOCIOLOGY,9,n/a,true,false,0,false,2,SCIENCES,1,3
21,26,POPLAR,10,2,true,true,0,false,2,TREES,1,4
21,26,PHYSICAL THERAPIST,11,n/a,true,false,0,false,2,OCCUPATIONS,1,4
21,26,ANTHROPOLOGY,12,n/a,true,false,0,false,2,SCIENCES,1,4
21,26,SCIENTIST,13,n/a,true,false,0,false,2,OCCUPATIONS,1,5
21,26,ASTRONOMY,14,6,true,true,0,false,2,SCIENCES,1,5
21,26,SYCAMORE,15,5,true,true,0,false,2,TREES,1,5
21,26,BOTANY,16,n/a,true,false,0,false,2,SCIENCES,1,6
21,26,ATHLETE,17,n/a,true,false,0,false,2,OCCUPATIONS,1,6
21,26,BIRCH,18,n/a,true,false,0,false,2,TREES,1,6
21,26,COOK,19,n/a,true,false,0,false,2,OCCUPATIONS,1,7
21,26,KINESIOLOGY,20,12,true,true,0,false,2,SCIENCES,1,7
21,26,CEDAR,21,n/a,true,false,0,false,2,TREES,1,7
21,26,GENETICS,22,4,true,true,0,false,2,SCIENCES,1,8
21,26,DOGWOOD,23,11,true,true,0,false,2,TREES,1,8
21,26,PSYCHOLOGIST,24,1,true,true,0,false,2,OCCUPATIONS,1,8
21,26,ANTHROPOLOGIST,n/a,3,false,true,0,true,2,n/a,n/a,0
21,27,BADMINTON,1,8,true,true,0,false,3,SPORTS,2,1
21,27,CLIPPER,2,n/a,true,false,0,false,3,SHIPS,3,1
21,27,CART,3,n/a,true,false,0,false,3,MODES OF TRANSPORT,1,1
21,27,BOWLING,4,9,true,true,0,false,3,SPORTS,2,2
21,27,CARGO SHIP,5,n/a,true,false,0,false,3,SHIPS,3,2
21,27,MOPED,6,n/a,true,false,0,false,3,MODES OF TRANSPORT,1,2
21,27,FISHING,7,n/a,true,false,0,false,3,SPORTS,2,3
21,27,CANOE,8,n/a,true,false,0,false,3,SHIPS,3,3
21,27,VAN,9,1,true,true,0,false,3,MODES OF TRANSPORT,1,3
21,27,TRACK,10,7,true,true,0,false,3,SPORTS,2,4
21,27,SLOOP,11,n/a,true,false,0,false,3,SHIPS,3,4
21,27,TRAIN,12,n/a,true,false,0,false,3,MODES OF TRANSPORT,1,4
21,27,TUGBOAT,13,n/a,true,false,0,false,3,SHIPS,3,5
21,27,SCOOTER,14,n/a,true,false,0,false,3,MODES OF TRANSPORT,1,5
21,27,WATER POLO,15,n/a,true,false,0,false,3,SPORTS,2,5
21,27,JET,16,4,true,true,0,false,3,MODES OF TRANSPORT,1,6
21,27,PADDLE BOAT,17,n/a,true,false,0,false,3,SHIPS,3,6
21,27,RUGBY,18,n/a,true,false,0,false,3,SPORTS,2,6
21,27,TRACTOR,19,n/a,true,false,0,false,3,MODES OF TRANSPORT,1,7
21,27,DIVING,20,n/a,true,false,0,false,3,SPORTS,2,7
21,27,YACHT,21,n/a,true,false,0,false,3,SHIPS,3,7
21,27,TROLLEY,22,5,true,true,0,false,3,MODES OF TRANSPORT,1,8
21,27,ICE SKATING,23,3,true,true,0,false,3,SPORTS,2,8
21,27,ICE SKATING,23,6,false,true,1,false,3,SPORTS,2,8
21,27,SUBMARINE,24,2,true,true,0,false,3,SHIPS,3,8
21,27,SUBMARINE,24,10,false,true,1,false,3,SHIPS,3,8
21,28,STEELERS,1,2,true,true,0,false,3,FOOTBALL TEAMS,1,1
21,28,AFGHANISTAN,2,12,true,true,0,false,3,COUNTRIES,3,1
21,28,HILL,3,n/a,true,false,0,false,3,GEOGRAPHY TERMS,2,1
21,28,PATRIOTS,4,3,true,true,0,false,3,FOOTBALL TEAMS,1,2
21,28,CHINA,5,11,true,true,0,false,3,COUNTRIES,3,2
21,28,GLACIER,6,n/a,true,false,0,false,3,GEOGRAPHY TERMS,2,2
21,28,VIKINGS,7,5,true,true,0,false,3,FOOTBALL TEAMS,1,3
21,28,CUBA,8,8,true,true,0,false,3,COUNTRIES,3,3
21,28,CAVE,9,n/a,true,false,0,false,3,GEOGRAPHY TERMS,2,3
21,28,JETS,10,n/a,true,false,0,false,3,FOOTBALL TEAMS,1,4
21,28,CHILE,11,13,true,true,0,false,3,COUNTRIES,3,4
21,28,PLATEAU,12,n/a,true,false,0,false,3,GEOGRAPHY TERMS,2,4
21,28,BENGALS,13,n/a,true,false,0,false,3,FOOTBALL TEAMS,1,5
21,28,SOUTH AFRICA,14,9,true,true,0,false,3,COUNTRIES,3,5
21,28,GULLY,15,6,true,true,0,false,3,GEOGRAPHY TERMS,2,5
21,28,ENGLAND,16,10,true,true,0,false,3,COUNTRIES,3,6
21,28,LAKE,17,n/a,true,false,0,false,3,GEOGRAPHY TERMS,2,6
21,28,DOLPHINS,18,n/a,true,false,0,false,3,FOOTBALL TEAMS,1,6
21,28,RIVER,19,7,true,true,0,false,3,GEOGRAPHY TERMS,2,7
21,28,CHIEFS,20,4,true,true,0,false,3,FOOTBALL TEAMS,1,7
21,28,PERU,21,n/a,true,false,0,false,3,COUNTRIES,3,7
21,28,OCEAN,22,n/a,true,false,0,false,3,GEOGRAPHY TERMS,2,8
21,28,EGYPT,23,n/a,true,false,0,false,3,COUNTRIES,3,8
21,28,COLTS,24,1,true,true,0,false,3,FOOTBALL TEAMS,1,8
23,1,MAROON,1,3,true,true,0,false,1,COLORS,1,1
23,1,CLAUSE,2,4,true,true,0,false,1,PARTS OF SPEECH,1,1
23,1,CAN OPENER,3,5,true,true,0,false,1,KITCHEN TOOLS,1,1
23,1,BOXING,4,n/a,true,false,0,false,1,SPORTS,1,1
23,1,MASTER SERGEANT,5,13,true,true,0,false,1,MILITARY TITLES,1,1
23,1,LOAFERS,6,9,true,true,0,false,1,FOOTWEAR,1,1
23,1,SWEATSHIRT,7,n/a,true,false,0,false,1,CLOTHES,1,1
23,1,FACE,8,n/a,true,false,0,false,1,BODY PARTS,1,1
23,1,PEACOCK,9,8,true,true,0,false,1,BIRDS,1,1
23,1,MANGO,10,10,true,true,0,false,1,FRUIT,1,1
23,1,NAIL GUN,11,n/a,true,false,0,false,1,CARPENTRY TOOLS,1,1
23,1,HORNET,12,7,true,true,0,false,1,INSECTS,1,1
23,1,STOOL,13,n/a,true,false,0,false,1,FURNITURE WORDS,1,1
23,1,TECHNO,14,n/a,true,false,0,false,1,MUSIC STYLES,1,1
23,1,MACKEREL,15,11,true,true,0,false,1,FISH,1,1
23,1,HARP,16,n/a,true,false,0,false,1,MUSICAL INSTRUMENTS,1,1
23,1,ORLANDO,17,12,true,true,0,false,1,CITIES,1,1
23,1,ARCHBISHOP,18,n/a,true,false,0,false,1,MEMBERS OF THE CLERGY,1,1
23,1,MANSION,19,n/a,true,false,0,false,1,DWELLINGS,1,1
23,1,AUSTRIA,20,6,true,true,0,false,1,COUNTRIES,1,1
23,1,HALF SISTER,21,2,true,true,0,false,1,RELATIVES,1,1
23,1,CLIPPERS,22,14,true,true,0,false,1,GARDEN TOOLS,1,1
23,1,WILLOW,23,n/a,true,false,0,false,1,TREES,1,1
23,1,PEAS,24,1,true,true,0,false,1,VEGETABLES,1,1
23,2,VIOLA,1,11,true,true,0,false,1,MUSICAL INSTRUMENTS,1,1
23,2,WISCONSIN,2,n/a,true,false,0,false,1,STATES,1,1
23,2,REDWOOD,3,12,true,true,0,false,1,TREES,1,1
